Loyalty,Recency,Frequency,Monetary,Discount,Cluster
1588,37,8,18296.0,1.321874116,0
2561,136,19,16761.0,0.6004380429999999,1
592,28,10,15640.0,0.795668154,0
1256,1,39,21488.0,0.8730426459999999,2
1821,7,15,13703.0,0.721961124,1
878,34,17,16718.0,0.682453887,0
1469,24,22,18582.0,0.693950097,0
2334,44,11,12159.0,0.6683083320000001,1
1077,112,19,16984.0,0.74656663,0
1070,60,24,16356.0,0.699870751,0
3029,30,25,18835.0,0.7278778309999999,1
1282,139,17,14922.0,0.7572401670000001,0
2735,6,24,18999.0,0.6420091729999999,1
880,56,13,18280.0,0.815125614,0
1432,135,21,12444.0,0.7310830070000001,0
2737,38,8,14119.0,0.7717307390000001,1
2261,18,19,18243.0,0.828333827,1
3246,46,8,7730.0,0.588320971,1
1508,164,5,15063.0,1.202879774,0
612,5,7,12993.0,0.8338632779999999,0
1733,82,26,20088.0,0.743145675,0
706,47,19,17032.0,0.6316954779999999,0
444,66,24,14298.0,0.727254596,0
2165,12,29,16048.0,0.660151382,1
2402,1,23,18196.0,0.58678535,1
2518,169,18,18155.0,0.923908919,1
1267,26,14,17147.0,0.750414734,0
2335,27,17,19014.0,0.7373344629999999,1
2559,99,22,19172.0,0.7166951009999999,1
478,23,14,17381.0,0.8213347040000001,0
1249,185,20,15610.0,0.683442966,0
2039,3,28,14736.0,0.626433235,1
2595,282,12,18771.0,1.405849016,0
1108,190,13,8177.0,0.838205491,0
2028,581,2,7020.0,0.8,4
1399,258,2,7000.0,0.8,0
610,605,2,7100.0,0.8,4
607,240,4,7020.0,0.718367347,3
2475,611,2,7020.0,0.8,4
718,469,2,7100.0,0.8,4
1010,217,16,15898.0,0.597206286,3
2744,8,15,16122.0,0.6175497,1
566,94,8,14703.0,0.774003322,0
1457,163,21,16420.0,0.840796992,0
2917,203,11,14899.0,0.677946506,1
2977,6,12,13724.0,0.462283757,1
2288,1,20,17463.0,0.823328143,1
2181,157,13,14344.0,0.7126121959999999,1
1111,123,22,17955.0,0.748043827,0
1606,12,27,16025.0,0.658656048,0
1310,186,8,58278.0,1.127143845,2
758,7,24,17729.0,0.678514831,0
3220,33,23,22448.0,0.71147779,1
1020,308,9,16590.0,1.41,0
2352,15,26,16689.0,0.641273735,1
3151,89,20,14548.0,0.648810393,1
2785,17,26,19250.0,0.641727884,1
678,29,8,12114.0,0.78486531,0
2378,162,22,16982.0,0.88683012,1
2157,50,27,20972.0,0.695499022,1
1863,197,11,17339.0,1.093798198,0
2576,204,19,18719.0,0.618551174,1
675,349,14,13790.0,0.788321904,0
2515,12,19,18677.0,0.797339345,1
1100,148,29,18447.0,0.702776379,0
1562,4,21,17631.0,0.7947421509999999,0
1117,148,16,15375.0,0.659541987,0
3326,98,22,17997.0,0.851798605,1
3151,343,7,12650.0,1.41,1
1254,25,13,16236.0,0.768122027,0
379,19,21,15910.0,0.668259457,0
609,61,14,16845.0,0.8578273470000001,0
1057,36,10,19115.0,0.975912179,0
1488,100,21,18677.0,0.663374881,0
3298,12,22,18669.0,0.6336497529999999,1
1010,494,19,18351.0,0.670480604,4
1125,75,25,18659.0,0.543871794,3
645,250,20,18420.0,0.749285605,0
612,83,6,12401.0,0.724876944,0
825,6,20,18561.0,0.569610291,3
1103,63,19,18736.0,0.81872741,0
545,23,26,4574.0,0.6641036020000001,0
3318,22,30,19638.0,0.4837464379999999,1
1920,74,27,20114.0,0.74751407,1
525,264,6,9755.0,0.63808811,3
2136,34,14,19341.0,1.41,0
1827,20,19,20805.0,0.90520332,0
1419,137,20,16524.0,0.737208187,0
1210,167,13,16930.0,0.750467074,0
441,16,26,18687.0,0.688989799,0
2791,12,27,20406.0,0.782627717,1
2629,50,10,16482.0,0.7159679309999999,1
1850,487,6,7986.0,0.7069234109999999,4
1501,23,20,17840.0,0.663143013,0
803,128,19,19012.0,0.95635624,0
2787,18,23,19712.0,0.914700422,1
1868,5,21,21176.0,0.790876475,0
446,130,10,18446.0,0.738,0
2570,57,31,17163.0,0.71246822,1
670,48,15,18128.0,0.954104784,0
2658,33,18,17250.0,0.761423831,1
572,243,15,16261.0,0.825653978,0
2349,47,25,15511.0,0.669720076,1
1181,1,20,18719.0,0.732589044,0
1397,19,10,15149.0,0.61862882,3
1404,31,20,17757.0,0.630992814,0
1451,145,9,13954.0,0.671183155,3
2165,166,14,18141.0,0.949966855,0
2748,72,26,19836.0,0.885743114,1
2151,43,30,19282.0,0.8758973440000001,0
2556,5,29,16826.0,0.784453345,1
1833,79,20,18017.0,0.635904047,1
1073,163,13,16145.0,0.8585529209999999,0
782,6,22,18049.0,0.706278185,0
667,40,22,18576.0,0.8010591229999999,0
1099,7,34,21521.0,0.667349204,0
2439,40,32,17559.0,0.448917717,1
1931,302,15,21159.0,0.8133934540000001,1
2143,7,13,17206.0,0.7572352,1
2062,83,18,13799.0,0.6837900170000001,1
711,145,17,17379.0,0.810577147,0
776,33,30,20397.0,0.6640452729999999,0
1581,159,20,19016.0,0.818800286,0
606,81,15,16666.0,0.7307804290000001,0
706,42,12,14692.0,0.743764895,0
1491,13,25,10748.0,0.606581218,3
504,114,22,17836.0,0.514668059,3
1325,1,47,55862.0,0.714255319,2
3125,6,14,18582.0,0.804285714,1
1222,111,18,27720.0,0.7670974859999999,0
1585,110,25,18976.0,0.789413625,0
860,10,22,18759.0,0.8013622890000001,0
3326,96,15,16890.0,0.677606698,1
3326,11,20,19033.0,0.7483458940000001,1
2532,57,16,16572.0,0.7352024779999999,1
692,173,16,20097.0,0.60627644,3
1398,3,17,38500.0,0.7482352940000001,0
1645,233,8,16837.0,1.41,0
538,28,12,16850.0,0.698333333,0
1126,83,26,18403.0,0.8289983809999999,0
488,2,19,18670.0,0.7100788259999999,0
1490,22,7,12912.0,0.834419093,0
489,20,22,17086.0,0.643981926,0
1175,160,16,16813.0,0.618125,3
1670,374,10,20155.0,0.728059735,4
1051,15,27,29980.0,0.703120278,0
823,87,24,17050.0,0.610388563,0
1017,33,17,17422.0,0.782681425,0
1193,12,31,5153.0,0.634051657,0
781,338,7,14334.0,0.7857142859999999,4
1154,74,18,17646.0,0.7245552120000001,0
1619,44,17,16464.0,0.7103737940000001,0
949,39,13,12789.0,0.821787783,0
488,27,13,17722.0,0.7751788629999999,0
2117,33,24,18166.0,0.674457785,1
862,14,25,18333.0,0.677851911,0
1666,8,17,18017.0,0.779721565,0
2735,312,26,15371.0,0.7105111140000001,1
1657,13,21,9019.0,0.756203354,0
2013,88,6,11532.0,0.7268938429999999,1
735,250,19,14241.0,0.7180714659999999,0
3136,20,29,19907.0,0.582278026,1
1040,64,16,8186.0,0.7208038729999999,0
1706,21,19,8633.0,0.7554080320000001,0
1970,58,16,16414.0,0.7474931709999999,1
934,21,15,11611.0,0.923757607,0
1879,159,18,16284.0,0.749355859,1
2477,104,10,16111.0,0.688162528,1
2670,376,28,19689.0,0.713785184,1
2428,83,4,10350.0,0.5975,1
2071,60,22,18628.0,0.576471671,1
2129,438,23,18202.0,0.661283239,4
2827,69,24,19600.0,0.7622775620000001,1
2350,9,20,17809.0,0.680997195,1
800,7,23,18639.0,0.682574772,0
712,91,26,19539.0,0.8459318640000001,0
2745,92,30,19832.0,0.677158302,1
1700,3,24,17903.0,0.71255138,0
2385,17,15,15940.0,0.715561125,1
668,212,23,17967.0,0.851540857,0
2808,94,12,15221.0,0.6913845059999999,1
1983,81,24,18156.0,0.649035645,1
563,101,12,16408.0,0.680715112,0
942,231,11,18540.0,0.803653567,0
634,13,19,18328.0,0.8076922759999999,0
2604,2,22,17306.0,0.7692341840000001,1
2486,78,26,18880.0,0.566670755,1
1167,63,23,14482.0,0.672384005,0
1769,39,37,14240.0,0.7079838709999999,0
2229,73,28,17238.0,0.525336438,1
2980,22,15,16440.0,0.623550191,1
1322,149,12,17276.0,0.786666667,0
1333,21,32,17301.0,0.8782759090000001,0
2914,146,16,16335.0,0.670273315,1
2659,41,24,17244.0,0.7037862840000001,1
678,23,31,20324.0,0.7334849059999999,0
2213,123,24,17237.0,0.804075979,1
2767,11,15,16447.0,0.696555168,1
3151,156,12,16882.0,0.779600273,1
2738,16,12,16198.0,0.785816848,1
591,3,9,15774.0,0.760139619,0
1190,508,7,10610.0,0.65198641,4
2201,8,21,12257.0,0.802074745,1
1258,122,14,16106.0,0.783233903,0
428,66,17,15781.0,0.632480251,3
2510,94,20,18289.0,0.795125174,1
2362,130,20,15211.0,0.627009095,1
980,134,18,19066.0,0.672943649,0
2436,46,17,9909.0,0.610353924,1
959,9,27,18793.0,0.7543737090000001,0
2083,33,19,19952.0,0.760816928,1
2528,8,18,16876.0,0.588185795,1
901,6,22,18152.0,0.69547832,0
596,30,18,16170.0,0.548071457,3
1888,15,24,17609.0,0.805165745,0
1794,234,25,17701.0,0.8367934640000001,0
3023,15,25,19090.0,0.850792423,1
2452,103,18,7639.0,1.027833059,1
2405,21,16,15970.0,0.693655617,1
893,66,18,13865.0,0.66388222,0
3078,2,29,18183.0,0.609537696,1
2425,11,20,16933.0,0.823645572,1
660,16,24,17907.0,0.619876037,0
3155,30,10,17417.0,1.395930174,1
743,1,26,18840.0,0.717551913,0
1180,58,18,14892.0,0.6917654000000001,0
600,4,27,18967.0,0.8260297129999999,0
737,85,19,4756.0,0.693730236,3
1459,14,11,15733.0,0.693766718,0
784,40,6,13083.0,0.6588440839999999,3
1646,334,10,15512.0,0.745468208,4
3288,7,21,16910.0,0.644899817,1
3326,489,4,7900.0,0.815326898,1
1729,9,21,18350.0,0.7084743590000001,0
671,431,26,19107.0,0.713271742,4
971,4,25,16824.0,0.806186843,0
954,4,24,18166.0,0.68076395,0
1970,35,18,18159.0,0.653589224,1
1501,157,21,18434.0,0.706708213,0
487,68,14,14492.0,0.791501146,0
3078,30,17,17850.0,0.712179903,1
2482,22,17,15069.0,0.626040864,1
2707,67,20,16850.0,0.623132414,1
868,4,20,5794.0,0.7915120370000001,0
638,552,4,8201.0,0.707991503,4
1268,35,15,18049.0,0.698972736,0
1533,24,14,15463.0,0.7031059940000001,0
2741,23,22,15088.0,0.681772134,1
902,79,18,5969.0,1.176127913,0
1903,105,12,10748.0,0.6855130709999999,1
1296,669,2,8800.0,0.79,4
2462,122,7,16704.0,1.335255631,0
949,125,22,18184.0,0.841481885,0
2627,32,28,18890.0,0.618664148,1
1219,39,26,14389.0,0.630531366,0
1498,65,19,11048.0,0.8948357809999999,0
2179,4,14,17037.0,0.77886953,1
1181,1,31,11984.0,0.663098002,0
1953,9,29,19173.0,0.885253748,0
1252,15,53,51820.0,0.6281132079999999,2
985,23,16,17258.0,0.807784286,0
1909,14,30,11482.0,0.631575228,1
2535,7,27,18696.0,0.7735328770000001,1
1594,23,21,9757.0,0.723521739,0
1943,1,14,16207.0,0.7076916590000001,1
706,344,10,17848.0,0.92,0
2055,429,16,17119.0,0.6192290420000001,4
1445,10,24,19534.0,0.7500567429999999,0
1224,44,16,12939.0,0.821921373,0
2464,7,17,15479.0,0.684268085,1
2330,75,24,18078.0,0.741388718,1
466,105,19,18908.0,0.827718478,0
2823,22,10,13976.0,0.59529684,1
1112,462,5,9280.0,0.7772218190000001,4
764,322,21,17651.0,0.8416183079999999,0
1419,30,21,15247.0,0.612394666,0
2160,69,18,17927.0,0.8407650390000001,1
3198,29,14,16974.0,0.746689895,1
938,33,55,38039.0,0.985272356,2
1043,10,14,17491.0,0.87804527,0
1290,23,14,10450.0,0.736305859,0
718,158,17,16709.0,0.699223794,0
2917,26,14,17088.0,1.054085739,1
735,62,14,15379.0,0.881212855,0
1152,41,24,14037.0,0.713453879,0
2193,3,40,21449.0,0.738449868,2
2576,2,24,15902.0,0.741980366,1
619,27,19,17518.0,0.752652216,0
2049,84,13,17723.0,0.82104725,1
1304,88,14,17828.0,0.747236725,0
690,2,23,18540.0,0.712093083,0
446,13,17,15850.0,0.6928846359999999,0
1344,221,17,16529.0,0.736,0
1962,36,18,17262.0,0.7277051529999999,1
512,311,5,17455.0,0.925480538,0
677,450,3,7015.0,0.750549515,4
1295,2,34,20329.0,0.641039212,0
984,172,24,11760.0,0.682620516,0
763,22,14,16710.0,0.735657855,0
2262,222,9,16848.0,1.047234066,0
2530,104,25,18125.0,0.75962323,1
3326,37,15,16775.0,0.748045227,1
1334,142,19,17020.0,0.631346166,0
3326,19,43,33717.0,0.78636995,2
2694,159,20,17178.0,0.721728664,1
2210,119,18,15405.0,0.707612604,1
2131,159,16,4214.0,0.8895673479999999,1
2273,9,22,14887.0,0.636474071,1
854,152,31,19915.0,0.821050858,0
972,114,14,16521.0,0.57162216,3
2923,274,22,11431.0,0.725559913,1
2490,26,16,16910.0,0.686626106,1
1405,1,21,17462.0,0.736286687,0
948,78,21,18088.0,0.6232945670000001,0
1665,72,28,18436.0,0.665737172,0
972,237,20,15813.0,0.702312101,0
1227,23,31,18718.0,0.671560776,0
1256,67,28,18143.0,0.73647266,0
1276,546,4,7096.0,0.7580731629999999,4
1639,153,17,13682.0,0.731833822,0
768,36,20,14875.0,0.603021483,3
2138,242,11,14727.0,1.41,0
2680,69,28,18364.0,0.6953142859999999,1
818,24,9,15135.0,0.758018139,0
476,187,11,17258.0,0.774126933,0
849,176,19,16783.0,0.888119773,0
386,1,17,11984.0,0.731445916,0
2035,8,23,17006.0,0.697936808,1
1572,14,18,17484.0,0.604958761,1
774,73,31,19375.0,0.610627264,0
1225,106,20,16937.0,0.679071312,0
986,8,20,17792.0,0.835675828,0
670,202,11,12442.0,0.66408772,3
1384,179,21,13616.0,0.396374758,3
2211,156,17,16877.0,0.7706979540000001,1
2260,11,19,16639.0,0.752757013,1
2342,44,21,17614.0,0.852892085,1
2324,13,31,19635.0,0.637750705,1
2691,123,20,13713.0,0.743420788,1
1361,35,16,16117.0,0.844039366,0
2833,31,12,15099.0,0.701830471,1
2031,4,24,18490.0,0.7267496590000001,1
1213,233,19,9952.0,0.726298131,0
700,49,17,15142.0,0.5409988729999999,3
587,41,24,10322.0,0.612272539,3
2813,140,17,13716.0,0.61973595,1
2212,16,36,22727.0,0.8728857870000001,2
379,16,10,13159.0,0.626817084,3
615,14,18,16920.0,0.646074109,0
3078,11,24,18748.0,0.7726612190000001,1
3005,5,15,15279.0,0.636969868,1
2210,26,19,16380.0,0.79707309,1
2396,22,17,14876.0,0.617088705,1
2926,177,3,7001.0,0.75085759,1
2276,15,24,17920.0,0.8502082129999999,1
2243,138,10,12211.0,0.789639566,1
2492,37,37,6421.0,0.5271689970000001,1
1625,65,17,15771.0,0.7831108929999999,0
856,13,21,17380.0,0.516749899,3
844,368,7,16268.0,0.964285714,0
379,6,12,11635.0,0.604893879,3
1209,106,28,2101.0,0.6438991470000001,3
1186,65,16,6597.0,0.76328597,0
698,21,18,8631.0,0.825243362,0
2826,27,19,17244.0,0.7767312129999999,1
3181,22,28,19158.0,0.7505128000000001,1
879,69,18,17085.0,0.7287930509999999,0
977,197,15,15461.0,0.517863086,3
573,155,12,13427.0,1.061644883,0
480,114,18,13218.0,0.353298127,3
2924,65,11,10525.0,0.641019132,1
1572,99,21,16973.0,0.623941644,1
1757,9,10,11840.0,0.6859999999999999,1
2417,64,13,16703.0,0.781964329,1
955,103,14,15768.0,0.682037663,0
810,4,21,11064.0,0.843727045,0
539,37,11,13835.0,0.6238134160000001,3
927,109,16,18102.0,0.926039934,0
853,5,21,18625.0,0.931559339,0
393,76,15,16858.0,0.8110609459999999,0
2181,18,26,17715.0,0.62540695,1
985,27,20,20112.0,1.0406265959999998,0
2279,3,20,17274.0,0.583642239,1
1537,132,15,16542.0,0.650201746,0
578,15,25,17235.0,0.573023827,3
1909,40,24,19419.0,0.7987782179999999,0
2250,70,18,16837.0,0.608308651,1
1109,197,15,16329.0,0.73043465,0
2243,65,7,11640.0,0.716892909,1
677,75,7,16724.0,1.41,0
1517,126,23,15806.0,0.662278249,0
1267,32,16,13331.0,0.617841206,3
874,6,21,18608.0,0.681514051,0
685,157,19,15592.0,0.735700004,0
2281,80,19,17939.0,0.688342508,1
445,46,15,17320.0,0.749468364,0
2808,67,19,13863.0,0.707969727,1
646,422,5,11308.0,0.779868727,4
764,25,14,24009.0,0.760871485,0
963,1,36,19595.0,0.6981638020000001,0
733,32,20,15708.0,0.6009644989999999,3
1228,7,23,18009.0,0.58751367,0
1804,43,16,17575.0,0.669473887,1
871,183,8,20733.0,0.901263962,0
1258,201,10,11303.0,1.0587426640000002,0
709,497,16,14768.0,0.66931504,4
457,9,16,14500.0,0.595562615,3
1591,285,12,16730.0,1.153241662,0
2027,51,13,16457.0,0.6794371,1
1822,11,17,17026.0,0.6350079710000001,1
773,43,33,30899.0,0.8958230640000001,2
506,6,19,18221.0,0.74156484,0
1350,327,20,14938.0,0.6394507079999999,3
654,21,12,16973.0,0.8054384929999999,0
400,90,19,19099.0,0.811628727,0
1939,89,13,24020.0,0.8013884929999999,0
2409,130,20,19930.0,0.6400756989999999,1
929,11,15,16670.0,0.935009544,0
953,87,13,15875.0,0.848179114,0
822,219,16,2760.0,0.733889892,3
2943,40,15,22599.0,0.845883343,1
1334,38,25,14018.0,0.485331368,3
1401,125,22,16118.0,0.574158374,3
2396,99,18,16563.0,0.595591317,1
1021,2,31,20464.0,0.901355076,0
1450,21,13,15788.0,0.520321508,3
807,5,24,17941.0,0.748765098,0
519,163,16,16927.0,0.776168137,0
593,24,23,17530.0,0.68027366,0
557,3,24,16523.0,0.606289262,0
1742,38,18,15052.0,0.937531434,0
3326,4,24,17531.0,0.5504115239999999,1
2668,149,17,11188.0,0.8320446420000001,1
1131,18,19,16737.0,0.560054292,3
1085,194,20,18073.0,0.687025743,0
1681,75,15,12745.0,0.581167118,1
2277,14,14,17597.0,0.652554974,1
3064,19,16,17880.0,0.872657215,1
2273,76,23,16380.0,0.540347201,1
2510,21,12,31156.0,0.995071972,1
2635,8,45,25209.0,0.794447637,2
2944,31,31,17688.0,0.494220507,1
2962,2,18,16921.0,0.661881051,1
1898,6,18,15484.0,0.6572503270000001,1
1411,314,14,19680.0,1.41,0
572,44,25,5539.0,0.7336838659999999,0
862,129,29,19339.0,0.91732849,0
833,91,16,17699.0,0.820553069,0
3171,27,18,16771.0,0.5554005710000001,1
2212,18,19,18202.0,0.775440937,1
1268,17,20,15283.0,0.858558818,0
1456,244,14,10472.0,0.900719652,0
553,438,5,10670.0,0.700943257,4
950,105,23,12027.0,0.514969871,3
2384,21,31,20115.0,0.6866002520000001,1
682,675,4,21024.0,1.071698538,4
2979,153,16,18177.0,0.709250354,1
3257,168,13,15409.0,0.819482603,1
520,42,20,15091.0,0.585254216,3
2360,4,31,21638.0,0.775610342,1
3326,75,19,15477.0,0.72567651,1
1591,45,17,5960.0,0.689530413,0
2919,19,24,10854.0,0.8246700159999999,1
726,56,11,17469.0,1.291498813,0
632,130,19,17467.0,0.608210419,3
2098,14,30,20095.0,0.803587103,1
2613,5,12,14927.0,0.765341078,1
1255,400,12,26140.0,0.8,4
2151,12,51,42193.0,0.770751539,2
734,152,14,14655.0,0.768843559,0
759,370,15,12534.0,0.72504952,4
1159,13,15,16779.0,0.7796452709999999,0
712,139,16,11530.0,0.808619195,0
2231,36,18,16973.0,0.6035684610000001,1
2363,38,24,10634.0,0.631291468,1
855,119,17,17100.0,0.621202664,3
708,144,24,17027.0,0.835553945,0
535,1,23,16489.0,0.635458371,0
1393,24,20,17767.0,0.711904138,0
1467,49,13,15825.0,0.787628333,0
609,81,8,15450.0,0.73625,0
524,84,25,15090.0,0.610799461,3
555,104,11,14341.0,0.642981039,3
594,1,19,17394.0,0.706176405,0
1388,114,26,21608.0,0.776427755,0
1509,58,13,16343.0,0.709115005,0
1494,13,15,2084.0,0.7925821909999999,0
507,113,29,18344.0,0.546697422,3
3326,94,17,15316.0,0.916762423,1
1475,56,20,14612.0,0.7479788409999999,0
831,15,14,16297.0,0.868744175,0
1460,56,14,15863.0,0.8246400690000001,0
693,84,17,10631.0,0.6972803959999999,0
3326,158,21,17887.0,0.71760607,1
1673,34,25,14476.0,0.679533121,0
2152,334,3,13510.0,1.026329374,0
2876,36,18,17496.0,0.6692454489999999,1
1444,347,3,12500.0,1.032699267,0
1258,77,17,14144.0,0.6176820829999999,3
512,39,14,12428.0,0.690179038,0
532,86,9,24428.0,0.7988888890000001,0
1354,78,21,17534.0,0.601964076,3
892,18,19,17613.0,0.658995665,0
2163,13,20,17896.0,0.679606209,1
1565,21,20,18245.0,0.7160636890000001,0
1834,11,29,11031.0,0.874797422,0
1892,77,24,15044.0,0.666956323,1
1343,16,15,17112.0,0.7562091890000001,0
616,16,19,19042.0,0.794251119,0
815,16,23,19019.0,0.8088848190000001,0
1704,27,20,17238.0,0.6406200870000001,1
2490,4,25,16640.0,0.78695126,1
1860,12,11,16402.0,1.3853163080000002,0
723,3,33,9670.0,0.7673167870000001,0
538,330,17,19737.0,0.658957892,3
834,39,20,17102.0,0.7397451190000001,0
972,182,15,16675.0,0.772953777,0
2615,78,24,21615.0,0.844935227,1
713,48,14,16773.0,0.79940567,0
2563,3,31,20017.0,0.7531770729999999,1
1692,1,33,20339.0,0.663570229,0
2067,247,11,17576.0,1.053047677,0
2226,9,23,17974.0,0.787279555,1
765,9,23,16235.0,0.655240891,0
2415,9,17,13862.0,0.692614362,1
3076,95,15,18216.0,0.8537563570000001,1
3195,16,19,17593.0,0.8058066429999999,1
2998,11,25,19002.0,0.802750127,1
3058,15,17,15640.0,0.652885959,1
436,82,13,15236.0,0.588731336,3
1104,71,13,26824.0,0.8452948259999999,0
814,48,25,17878.0,0.644543755,0
2659,137,17,11325.0,0.7652855009999999,1
2446,96,19,17785.0,1.025394723,1
2963,15,26,18992.0,0.726460313,1
1491,39,26,17989.0,0.657968495,0
977,4,26,4432.0,0.539970669,3
852,6,9,16793.0,0.72550794,0
953,23,30,18813.0,0.77153001,0
1668,10,18,17173.0,0.656859518,1
452,444,2,6720.0,0.775,4
1095,580,2,6720.0,0.775,4
381,26,10,14853.0,0.521724366,3
450,3,5,11065.0,0.562726949,3
2444,76,15,15618.0,0.940540836,1
1219,37,30,20972.0,0.795849358,0
1491,28,20,5083.0,0.654043544,3
2678,42,18,16079.0,0.7884500190000001,1
3004,1,28,19244.0,0.747769273,1
864,48,13,16600.0,0.779967893,0
2465,144,11,14373.0,0.8982351270000001,1
2425,17,18,18088.0,0.543373677,1
1573,116,20,17571.0,0.826891149,0
465,25,19,18280.0,0.697622625,0
2306,136,15,11333.0,0.7775954359999999,1
1404,8,6,12021.0,0.720087809,0
1490,32,22,16542.0,0.626861908,0
1265,43,23,18080.0,0.7869828409999999,0
890,17,32,18720.0,0.62095413,0
2652,39,30,9548.0,0.693138611,1
2400,44,12,15999.0,0.6061646070000001,1
1010,2,34,18457.0,0.639156456,0
1000,108,17,14135.0,0.725549764,0
1057,12,23,18023.0,0.8173961479999999,0
734,1,14,18523.0,1.033571429,0
3224,60,15,16388.0,0.75701092,1
1611,36,19,18033.0,0.65585944,0
834,370,18,3992.0,0.8679249609999999,4
626,18,19,16711.0,0.697142225,0
812,329,7,17894.0,1.2435228390000002,0
870,48,11,17367.0,1.219774998,0
2619,17,21,17637.0,0.640126882,1
1246,191,15,16590.0,0.6888348809999999,0
1171,68,30,12397.0,0.613045366,0
783,188,16,16379.0,0.871845792,0
1437,52,24,23972.0,0.594951087,0
1375,113,22,13085.0,0.491669959,3
1364,32,9,9597.0,0.6938773109999999,3
1686,88,18,14817.0,0.7355096640000001,0
484,106,14,15930.0,0.7630349000000001,0
1878,34,19,8766.0,0.691985803,1
3125,2,11,15465.0,0.665184495,1
2054,5,26,16860.0,0.7421289790000001,1
1347,5,22,15436.0,0.652008002,0
2574,69,17,16742.0,0.817760426,1
2265,42,22,15756.0,0.495555818,1
1705,33,13,17566.0,0.934386988,0
612,2,20,16365.0,0.7703522070000001,0
1023,36,21,16813.0,0.619987861,0
447,25,19,19077.0,1.253707537,0
1047,164,18,15636.0,0.746808948,0
537,190,9,16062.0,1.3860922830000002,0
2928,18,9,14795.0,1.195947075,1
633,23,22,12841.0,0.670774885,0
3139,2,12,17215.0,1.016614275,1
437,71,16,23003.0,0.716513772,0
2899,31,9,15534.0,0.709505598,1
696,44,18,15130.0,0.736298405,0
509,6,30,19035.0,0.8510371870000001,0
1593,164,25,16035.0,0.8664749620000001,0
1112,16,17,15743.0,0.860251105,0
1811,102,14,14955.0,0.731333695,1
703,87,15,15857.0,0.7268745190000001,0
583,125,4,6598.0,0.73257774,3
583,3,17,15993.0,0.652218651,0
1334,463,3,8474.0,0.792575713,4
2385,5,16,17629.0,0.7131829009999999,1
3296,43,14,15402.0,0.708645258,1
1882,67,20,15845.0,0.7732319670000001,1
1676,8,57,23435.0,0.593392256,2
2215,5,17,15374.0,0.883721192,1
942,35,23,18091.0,0.807212785,0
491,3,30,20918.0,0.7872585759999999,0
1518,30,24,16980.0,0.7233583859999999,0
2157,68,20,11113.0,0.736080306,1
2390,7,27,18142.0,0.656591131,1
1603,259,15,14895.0,0.69556035,0
1348,32,15,14189.0,0.59318718,3
1047,66,24,19006.0,0.630995516,0
3155,13,28,21908.0,0.769003916,1
411,14,18,17645.0,0.733654512,0
2219,4,27,17124.0,0.567014858,1
3030,46,9,17696.0,0.8203019890000001,1
2116,205,17,16449.0,0.626935382,1
2262,5,18,18568.0,0.999748077,0
1259,130,10,16491.0,0.926051584,0
2039,45,13,14197.0,0.631840579,1
2943,3,19,15361.0,0.5815504,1
551,15,19,17224.0,0.736011091,0
3110,61,19,17519.0,0.995157356,1
2685,47,26,17397.0,0.78418234,1
536,13,26,18397.0,0.6836108390000001,0
2808,1,26,18254.0,0.714747402,1
2179,118,18,11079.0,0.658924788,1
3093,521,12,16670.0,0.954416532,4
3042,117,11,16926.0,0.941830634,1
1942,101,28,14727.0,0.72192321,1
1460,32,14,16592.0,0.741371399,0
434,9,12,12740.0,0.678829274,3
2224,42,19,17539.0,0.663384393,1
943,210,2,6800.0,0.77,3
925,24,30,18105.0,0.743367407,0
3326,69,16,11945.0,0.564146049,1
1611,49,19,17346.0,0.717627358,0
722,32,31,16813.0,0.8209905820000001,0
2074,88,20,17608.0,0.5005,1
811,80,19,15494.0,0.647163584,0
671,67,14,16495.0,0.7189416390000001,0
3098,4,17,17564.0,0.754726544,1
2393,290,6,14110.0,1.007531717,1
884,43,22,17445.0,0.74165189,0
975,154,15,17433.0,0.667443081,0
1067,28,15,17325.0,0.704797948,0
1448,103,14,15763.0,0.694180658,0
719,4,29,18828.0,0.906306914,0
1058,63,14,17090.0,0.98857293,0
1910,191,16,13786.0,0.985536341,0
1341,32,13,12396.0,0.68017903,0
830,60,13,16516.0,0.8191044129999999,0
2402,3,26,18617.0,0.902126271,1
1263,137,13,15908.0,0.70212128,0
685,22,14,15337.0,0.725777752,0
1408,13,12,15831.0,0.863905532,0
3169,77,28,17420.0,0.739597561,1
738,76,17,13695.0,0.664367666,0
2871,32,27,19013.0,0.7246443029999999,1
2611,14,22,17778.0,0.643016389,1
824,74,9,11240.0,0.654270942,3
1747,44,25,15055.0,0.6193819429999999,1
3300,76,23,15451.0,0.755657175,1
675,73,20,29069.0,0.557840855,3
985,3,16,16456.0,0.663703678,0
525,69,17,15415.0,0.8158968120000001,0
2487,32,20,18443.0,0.765617002,1
516,123,8,16519.0,1.41,0
2921,7,22,16169.0,0.7113465109999999,1
1743,2,15,16116.0,0.7331097059999999,0
1012,216,13,15566.0,0.577523982,3
1467,82,22,16725.0,0.484044275,3
2196,140,12,12615.0,0.730543389,1
1709,9,15,10808.0,0.656859282,1
828,47,19,17605.0,0.797943139,0
3062,12,17,9172.0,0.793198141,1
1111,174,7,15973.0,1.19592687,0
684,2,19,17477.0,0.658238429,0
1477,5,20,17075.0,0.70718564,0
2486,130,23,18925.0,0.6922501659999999,1
